case_id,timestamp,species,breed,age_years,age_category,weight_kg,symptoms,description,urgency_level,urgency_score,wait_time_minutes,requires_immediate_attention,follow_up_required,previous_conditions,symptom_0,symptom_1,symptom_2,symptom_3,symptom_4,symptom_5,symptom_6,symptom_7,symptom_8,symptom_9,symptom_10,symptom_11,symptom_12,symptom_13,symptom_14,symptom_15,symptom_16,symptom_17,symptom_18,symptom_19,symptom_20,symptom_21,symptom_22,symptom_23,symptom_24,symptom_25,symptom_26,symptom_27,symptom_28,symptom_29,symptom_30,symptom_31,symptom_32,symptom_33,symptom_34,symptom_35,symptom_36,symptom_37,symptom_38,symptom_39,symptom_40,symptom_41,symptom_42,symptom_43,symptom_44,symptom_45,symptom_46,text_length,exclamation_count,question_count,critical_keyword_count,urgent_keyword_count,moderate_keyword_count,low_keyword_count,urgency_words,species_encoded,urgency_numeric,age_category_encoded
1542,2025-07-21T11:53:03.893469,bird,mixed,0.9961210049330457,senior,-0.5736369417150312,"['minor limping', 'drinking more water than usual']","My 11.7 year old mixed bird has been experiencing minor limping, drinking more water than usual. Just started an hour ago. Please advise urgency.",moderate,3,-0.8163138760088026,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0,0,2,3
1543,2025-01-06T11:53:03.893476,bird,mixed,-0.7583836524976401,young,-0.5736369417150312,"['difficulty defecating', 'bloody diarrhea', 'sudden behavior change']","mixed bird with difficulty defecating, bloody diarrhea, sudden behavior change. Age: 2.8 years. Has been going on for 2 days. Should we come in immediately?",urgent,4,-1.0178945768721241,True,False,[],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,1,0,3,1,0,1,0,3,1
1544,2025-06-10T11:53:03.893484,bird,mixed,1.1735428242237893,senior,-0.5501355142790033,"['bad breath', 'pale gums']","Concerned about my bird (mixed, 12.6yo) showing signs of bad breath, pale gums. Noticed yesterday. Very worried.",low,2,0.9612613952404868,False,False,[],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,1,0,0,0,0,0,1,4
1545,2024-09-15T11:53:03.893491,rabbit,mixed,-0.8175242589278878,young,-0.26811838504666824,"['limping severely', 'bloody diarrhea']","My 2.5 year old mixed rabbit has been experiencing limping severely, bloody diarrhea. Symptoms for the past week. Should we come in immediately?",urgent,4,-0.9079414673103123,True,True,"['thyroid issues', 'ear infections', 'diabetes']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,1,0,2,1,0,1,5,3,1
1546,2024-12-24T11:53:03.893500,rabbit,mixed,-0.3246858720091559,adult,-0.31512123991872404,"['nail trimming needed', 'weight management consultation']","Patient is a mixed rabbit, 5.0 years old, presenting with nail trimming needed, weight management consultation. Started today. Is this an emergency?",low,1,1.804235235214377,False,True,"['kidney disease', 'allergies']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23,0,1,0,0,0,2,1,5,1,2
1547,2025-07-10T11:53:03.893508,hamster,mixed,0.6018502953980601,senior,-0.5853876554330453,"['excessive drooling', 'difficulty defecating']","Concerned about my hamster (mixed, 9.7yo) showing signs of excessive drooling, difficulty defecating. Progressive over 3 days. Is this an emergency?",urgent,5,-1.1461732046942377,True,False,"['thyroid issues', 'kidney disease']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,1,0,2,0,0,1,4,3,3
1548,2025-04-18T11:53:03.893519,guinea pig,mixed,-0.5415347622533979,adult,-0.5031326594069475,"['routine checkup', 'dental cleaning inquiry', 'diet advice needed', 'nail trimming needed', 'lethargy']","Concerned about my guinea pig (mixed, 3.9yo) showing signs of routine checkup, dental cleaning inquiry, diet advice needed, nail trimming needed, lethargy. Symptoms for the past week. Seems to be getting worse.",low,1,3.0320449586546077,False,False,"['dental disease', 'thyroid issues', 'hip dysplasia']",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,0,0,1,5,0,3,1,2
1549,2025-03-08T11:53:03.893528,rabbit,mixed,1.0158345404097953,senior,-0.2093648164565984,"['sneezing', 'excessive scratching']","mixed rabbit with sneezing, excessive scratching. Age: 11.8 years. Symptoms for the past week. Very worried.",moderate,3,-0.4498035108027635,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,0,1,2,0,0,5,2,3
1550,2024-09-05T11:53:03.893538,hamster,mixed,-0.837237794404637,young,-0.5853876554330453,"['nail trimming needed', 'mild scratching', 'dental cleaning inquiry', 'vaccination due', 'difficulty defecating']","Concerned about my hamster (mixed, 2.4yo) showing signs of nail trimming needed, mild scratching, dental cleaning inquiry, vaccination due, difficulty defecating. Just started an hour ago. Is this an emergency?",low,2,0.33819377439022047,False,True,[],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31,0,1,0,1,1,3,1,4,1,1
1551,2025-08-11T11:53:03.893545,guinea pig,mixed,-0.9949460782186313,young,-0.49138194568893345,['eye discharge with squinting'],My 1.6 year old mixed guinea pig has been experiencing eye discharge with squinting. Noticed yesterday. Should we come in immediately?,urgent,4,-0.9995690586118221,True,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,1,0,0,1,0,1,3,3,1
1552,2025-02-23T11:53:03.893553,bird,mixed,0.049871302049080496,adult,-0.5618862279970174,"['severe trauma', 'seizures', 'paralysis']","Concerned about my bird (mixed, 6.9yo) showing signs of severe trauma, seizures, paralysis. Progressive over 3 days. Should we come in immediately?",critical,4,-0.9262669855706143,True,False,"['heart murmur', 'arthritis', 'thyroid issues']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,1,3,0,0,0,1,0,4,2
1553,2025-05-20T11:53:03.893561,hamster,mixed,0.5624232244445616,senior,-0.5853876554330453,"['behavioral consultation', 'weight management consultation']","Concerned about my hamster (mixed, 9.5yo) showing signs of behavioral consultation, weight management consultation. Started today. Seems to be getting worse.",low,2,0.19158962830780482,False,True,[],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22,0,0,0,0,0,1,0,4,1,3
1554,2024-08-27T11:53:03.893568,dog,Dachshund,-1.251222039416372,puppy,0.31941730085403,"['drinking more water than usual', 'urinating more frequently']","Dachshund dog with drinking more water than usual, urinating more frequently. Age: 0.3 years. Noticed yesterday. Very worried.",moderate,3,-0.6880352481866889,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19,0,0,0,0,0,0,0,2,2,0
1555,2025-07-16T11:53:03.893576,guinea pig,mixed,-0.6795295105906428,adult,-0.5148833731249615,"['ear discharge', 'diarrhea', 'excessive scratching']","My 3.2 year old mixed guinea pig has been experiencing ear discharge, diarrhea, excessive scratching. Noticed yesterday. Pet is distressed.",moderate,2,0.8329827674183732,False,False,[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,1,3,0,0,3,2,2
1556,2025-04-02T11:53:03.893583,rabbit,mixed,-0.9160919363116342,young,-0.33862266735475194,"['bad breath', 'behavioral consultation', 'grooming required', 'weight management consultation']","mixed rabbit with bad breath, behavioral consultation, grooming required, weight management consultation. Age: 2.0 years. Just started an hour ago. Should we come in immediately?",low,2,0.08163651874599312,False,False,[],1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26,0,1,0,0,0,2,1,5,1,1
1557,2025-05-08T11:53:03.893590,cat,Siamese,2.001511314247259,geriatric,0.049150885339708836,['bloody diarrhea'],My 16.8 year old Siamese cat has been experiencing bloody diarrhea. Has been going on for 2 days. Seems to be getting worse.,urgent,5,-1.1278476864339357,True,True,['skin condition'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,1,1,0,0,1,3,4
1558,2024-11-10T11:53:03.893598,dog,Golden Retriever,-0.8766648653581356,young,2.6813107581748366,"['sneezing', 'vomiting']","Patient is a Golden Retriever dog, 2.2 years old, presenting with sneezing, vomiting. Just started an hour ago. Should we come in immediately?",moderate,3,-0.7796628394881987,False,True,['diabetes'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,0,1,0,0,2,0,1,2,2,1
1559,2025-04-26T11:53:03.893606,guinea pig,mixed,-0.9358054717883835,young,-0.5031326594069475,['sneezing'],"Patient is a mixed guinea pig, 1.9 years old, presenting with sneezing. Progressive over 3 days. Please advise urgency.",moderate,3,-0.7613373212278967,False,True,['skin condition'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,0,1,0,0,3,2,1
1560,2025-02-23T11:53:03.893615,guinea pig,mixed,-0.7978107234511386,young,-0.5148833731249615,"['mild scratching', 'seizures']","Concerned about my guinea pig (mixed, 2.6yo) showing signs of mild scratching, seizures. Just started an hour ago. Please advise urgency.",low,2,0.5031234387329381,False,True,"['thyroid issues', 'heart murmur']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,1,0,1,0,0,3,1,1
1561,2025-02-04T11:53:03.893624,guinea pig,mixed,-0.5809618332068964,adult,-0.49138194568893345,"['vomiting', 'minor eye discharge', 'diarrhea', 'sudden behavior change']","Patient is a mixed guinea pig, 3.7 years old, presenting with vomiting, minor eye discharge, diarrhea, sudden behavior change. Started today. Very worried.",moderate,2,0.08163651874599312,False,False,[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,0,0,0,1,3,0,0,3,2,2
1562,2024-09-24T11:53:03.893632,hamster,mixed,-0.10783698176491387,adult,-0.5736369417150312,"['lethargy', 'diarrhea', 'sneezing']","mixed hamster with lethargy, diarrhea, sneezing. Age: 6.1 years. Noticed yesterday. Pet is distressed.",moderate,2,-0.1382697003776303,False,False,[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,0,3,0,0,4,2,2
1563,2024-12-16T11:53:03.893639,cat,Russian Blue,1.6072406047122736,senior,0.0844030264937507,"['bad breath', 'behavioral consultation', 'diet advice needed', 'weight management consultation']","My 14.8 year old Russian Blue cat has been experiencing bad breath, behavioral consultation, diet advice needed, weight management consultation. Just started an hour ago. Please advise urgency.",low,2,-0.1016186638570264,False,False,[],1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29,0,0,0,0,0,2,0,1,1,4
1564,2024-12-27T11:53:03.893647,rabbit,mixed,-1.113227291079127,young,-0.4443790908168777,"['mild coughing', 'persistent coughing']","My 1.0 year old mixed rabbit has been experiencing mild coughing, persistent coughing. Just started an hour ago. Very worried.",moderate,3,-0.5780821386248772,False,False,['skin condition'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,0,1,0,0,5,2,0
1565,2024-12-25T11:53:03.893657,cat,Maine Coon,2.4746361656892417,geriatric,0.002148030467652935,"['drinking more water than usual', 'unconscious']","Patient is a Maine Coon cat, 19.2 years old, presenting with drinking more water than usual, unconscious. Symptoms for the past week. Seems to be getting worse.",moderate,4,-0.8896159490500104,True,False,"['thyroid issues', 'cancer remission']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28,0,0,1,0,0,0,0,1,2,4
1566,2024-10-10T11:53:03.893666,cat,Russian Blue,-1.1723678975093748,kitten,-0.27986909876468213,"['loss of appetite', 'excessive panting']","My 0.7 year old Russian Blue cat has been experiencing loss of appetite, excessive panting. Just started an hour ago. Pet is distressed.",moderate,3,-0.4498035108027635,False,False,"['kidney disease', 'allergies']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,1,1,0,0,1,2,0
1567,2025-05-04T11:53:03.893675,bird,mixed,0.14843897943282688,adult,-0.5736369417150312,"['diarrhea', 'mild coughing', 'excessive panting']","My 7.4 year old mixed bird has been experiencing diarrhea, mild coughing, excessive panting. Symptoms for the past week. Very worried.",moderate,2,0.6130765482947498,False,False,[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,1,2,0,0,0,2,3
1568,2024-09-16T11:53:03.893683,guinea pig,mixed,1.4692458563750284,senior,-0.5031326594069475,"['vomiting', 'drinking more water than usual', 'diarrhea', 'difficulty swallowing']","My 14.1 year old mixed guinea pig has been experiencing vomiting, drinking more water than usual, diarrhea, difficulty swallowing. Just started an hour ago. Should we come in immediately?",moderate,3,-0.651384211666085,False,False,"['thyroid issues', 'allergies', 'diabetes']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30,0,1,0,1,2,0,1,3,2,4
1569,2024-11-11T11:53:03.893692,hamster,mixed,-0.6992430460673922,adult,-0.5736369417150312,"['loss of appetite', 'diarrhea', 'ear discharge', 'minor eye discharge']","My 3.1 year old mixed hamster has been experiencing loss of appetite, diarrhea, ear discharge, minor eye discharge. Just started an hour ago. Very worried.",moderate,2,-0.22989729167914008,False,False,[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,3,0,0,4,2,2
1570,2024-12-30T11:53:03.893701,dog,Poodle,-1.2315085039396225,puppy,0.7424429947025327,"['dental cleaning inquiry', 'weight management consultation', 'diet advice needed', 'sneezing']","Poodle dog with dental cleaning inquiry, weight management consultation, diet advice needed, sneezing. Age: 0.4 years. Started today. Should we come in immediately?",low,2,0.6497275848153536,False,True,"['obesity', 'kidney disease', 'heart murmur']",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24,0,1,0,0,1,3,1,2,1,0
1571,2024-12-28T11:53:03.893709,hamster,mixed,0.3061472632468209,senior,-0.5736369417150312,['difficulty swallowing'],My 8.2 year old mixed hamster has been experiencing difficulty swallowing. Symptoms for the past week. Very worried.,urgent,5,-1.1461732046942377,True,False,['thyroid issues'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,1,0,0,0,4,3,3
1572,2025-04-21T11:53:03.893717,hamster,mixed,0.7792721146888036,senior,-0.5853876554330453,['minor eye discharge'],mixed hamster with minor eye discharge. Age: 10.6 years. Just started an hour ago. Should we come in immediately?,moderate,3,-0.7796628394881987,False,True,['skin condition'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,1,0,0,1,0,1,4,2,3
1573,2025-02-25T11:53:03.893725,hamster,mixed,0.936980398502798,senior,-0.5853876554330453,"['bad breath', 'diet advice needed', 'vaccination due']","mixed hamster with bad breath, diet advice needed, vaccination due. Age: 11.4 years. Symptoms for the past week. Seems to be getting worse.",low,2,0.52144895699324,False,True,[],1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24,0,0,0,0,0,2,0,4,1,3
1574,2025-04-10T11:53:03.893732,cat,Sphynx,0.4835690825375645,senior,-0.12710982043050062,"['urinating more frequently', 'diarrhea', 'minor eye discharge']","Patient is a Sphynx cat, 9.1 years old, presenting with urinating more frequently, diarrhea, minor eye discharge. Symptoms for the past week. Seems to be getting worse.",moderate,3,-0.5047800655836694,False,False,[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,0,0,0,0,2,0,0,1,2,3
1575,2024-08-22T11:53:03.893743,hamster,mixed,1.1341157532702908,senior,-0.5853876554330453,"['vaccination due', 'bloated abdomen']","Concerned about my hamster (mixed, 12.4yo) showing signs of vaccination due, bloated abdomen. Noticed yesterday. Should we come in immediately?",low,2,0.3931703291711263,False,False,['anxiety'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,0,1,1,0,0,1,1,4,1,4
1576,2025-06-27T11:53:03.893752,bird,mixed,0.9172668630260488,senior,-0.5618862279970174,"['diet advice needed', 'vaccination due', 'bloated abdomen']","My 11.3 year old mixed bird has been experiencing diet advice needed, vaccination due, bloated abdomen. Symptoms for the past week. Should we come in immediately?",low,2,0.08163651874599312,False,True,"['skin condition', 'diabetes']",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27,0,1,1,0,0,2,1,0,1,3
1577,2024-09-07T11:53:03.893762,rabbit,mixed,0.7792721146888036,senior,-0.3738748085087939,"['excessive drooling', 'moderate bleeding', 'limping severely', 'difficulty swallowing', 'vaccination due']","Patient is a mixed rabbit, 10.6 years old, presenting with excessive drooling, moderate bleeding, limping severely, difficulty swallowing, vaccination due. Just started an hour ago. Seems to be getting worse.",urgent,5,-1.054545613392728,True,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31,0,0,1,3,0,1,0,5,3,3
